Student_ID,Full_Name,Gender,DOB,Phone,Program,Level,Intake_Year,Email
RPM20220433,Alice Ntawukuriryayo,M,2000-01-25,0734257238,Software Engineering,Level 5,2022,alice.ntawukuriryayo@rp.ac.rw
RPM20250434,Patrick Iradukunda,F,,,Civil Engineering,Level 5,2025,patrick.iradukunda@rp.ac.rw
RPM20230435,Eric Tuyisenge,,2002-05-16,0783989356,Civil Engineering,L6,2023,eric.tuyisenge@rp.ac.rw
RPM20240436,Alice Uwamahoro,Female,2005-12-24,0796927111,Mechanical Engineering,Level 5,2024,alice.uwamahoro@rp.ac.rw
RPM20220437,FRANCINE MUKAMANA,,1999-08-01,0787825993,Civil Engineering,L4,2022,francine.mukamana@rp.ac.rw
RPM20220438,Marie Niyonzima,M,2003-05-07,0729667402,Information Technology,L4,2022,marie.niyonzima@rp.ac.rw
RPM20240439,Claude Iradukunda,M,1999-07-01,0795193206,Civil Engineering,Level 6,2024,claude.iradukunda@rp.ac.rw
RPM20250440,Patrick Ntawukuriryayo,,2003-07-06,0724050052,Civil Engineering,L4,2025,patrick.ntawukuriryayo@rp.ac.rw
RPM20240441,Jean Tuyisenge,M,1999-11-13,0788592720,Computer Science,L5,2024,jean.tuyisenge@rp.ac.rw
RPM20220442,Sarah Habimana,Female,2001-07-28,0722680504,Civil Engineering,L4,2022,sarah.habimana@rp.ac.rw
RPM20240443,emmanuel mugisha,Female,2002-06-27,0725683533,Mechanical Engineering,Level 6,2024,emmanuel.mugisha@rp.ac.rw
RPM20230444,Jean Mugisha,,2003-07-23,0735867868,COMPUTER SCIENCE,L5,2023,jean.mugisha@rp.ac.rw
RPM20250445,BENJAMIN NIYONZIMA,F,1999-06-25,0724337628,Computer Science,L4,2025,benjamin.niyonzima@rp.ac.rw
RPM20250446,  Sarah Nshimiyimana  ,m,2004-02-01,0737443118,Information Technology,Level 6,2025,..sarah.nshimiyimana..@rp.ac.rw
RPM20220447,Joseph Ntawukuriryayo,M,2005-02-14,,Civil Engineering,L5,2022,joseph.ntawukuriryayo@rp.ac.rw
RPM20230448,Aline Kamanzi,m,1999-08-11,0728929730,Civil Engineering,Level 5,2023,aline.kamanzi@rp.ac.rw
RPM20250449,  Diane Nshimiyimana  ,Female,2000-06-18,0797882626,Mechanical Engineering,L5,2025,..diane.nshimiyimana..@rp.ac.rw
RPM20250450,Emmanuel Ntawukuriryayo,F,2001-09-04,0736681692,Electronics,L6,2025,emmanuel.ntawukuriryayo@rp.ac.rw
RPM20240451,Benjamin Mugisha,F,2003-11-23,0792433704,Information Technology,L4,2024,benjamin.mugisha@rp.ac.rw
RPM20250452,Jean Kamanzi,f,2000-05-10,0795234255,Computer Science,Level 5,2025,jean.kamanzi@rp.ac.rw
RPM20240453,Sarah Gasana,Female,2001-04-12,0722101372,Software Engineering,L5,2024,sarah.gasana@rp.ac.rw
RPM20230454,Alice Nshimiyimana,m,1999-10-03,0727917214,Civil Engineering,Level 5,2023,alice.nshimiyimana@rp.ac.rw
RPM20220455,Grace Niyibizi,,2006-06-07,0725991032,Electronics,Level 6,2022,grace.niyibizi@rp.ac.rw
RPM20230456,DAVID HABIMANA,,2004-11-08,0738059963,Civil Engineering,Level 4,2023,david.habimana@rp.ac.rw
RPM20220457,Beatrice Mugisha,M,1999-09-24,,Electronics,L5,2022,beatrice.mugisha@rp.ac.rw
RPM20220458,Kevine Habimana,,2000-04-04,0799000107,Computer Science,L4,2022,kevine.habimana@rp.ac.rw
RPM20250459,David Nshimiyimana,F,,0736344817,CIVIL ENGINEERING,Level 5,2025,david.nshimiyimana@rp.ac.rw
RPM20220460,Aline Tuyisenge,,2002-11-17,0723009555,Computer Science,L5,2022,aline.tuyisenge@rp.ac.rw
RPM20220461,Patrick Habimana,M,2001-09-26,0736865987,Electronics,Level 5,2022,patrick.habimana@rp.ac.rw
RPM20240462,Sarah Nshimiyimana,,,0787657872,Electronics,L6,2024,sarah.nshimiyimana@rp.ac.rw
RPM20230463,Alice Nshimiyimana,M,2002-04-18,0728168384,ELECTRONICS,Level 6,2023,alice.nshimiyimana@rp.ac.rw
RPM20230464,David Uwase,,2003-02-03,0721334921,Software Engineering,L6,2023,david.uwase@rp.ac.rw
RPM20250465,JEAN UWAMAHORO,M,2001-11-21,0796771208,Electronics,Level 4,2025,jean.uwamahoro@rp.ac.rw
RPM20220466,alice mukamana,M,2003-01-02,0789867431,Civil Engineering,L4,2022,alice.mukamana@rp.ac.rw
RPM20240467,Diane Mukamana,Female,2005-08-22,0733126604,Electronics,Level 6,2024,diane.mukamana@rp.ac.rw
RPM20230468,Emmanuel Uwase,m,2002-06-23,0731792689,Mechanical Engineering,L6,2023,emmanuel.uwase@rp.ac.rw
RPM20250469,Aline Uwase,,2001-12-05,0733086586,Information Technology,L4,2025,aline.uwase@rp.ac.rw
RPM20240470,Alice Mutabazi,Male,1999-08-11,0723053515,Software Engineering,L5,2024,alice.mutabazi@rp.ac.rw
RPM20220471,Grace Gasana,Male,2003-06-26,0799205914,INFORMATION TECHNOLOGY,Level 4,2022,grace.gasana@rp.ac.rw
RPM20240472,Aline Niyonzima,F,1999-01-18,0728531889,Mechanical Engineering,Level 4,2024,aline.niyonzima@rp.ac.rw
RPM20220473,Beatrice Niyibizi,Female,2001-09-28,0728767960,Electronics,Level 6,2022,beatrice.niyibizi@rp.ac.rw
RPM20220474,David Kamanzi,Female,2003-01-11,0793645560,Mechanical Engineering,Level 5,2022,david.kamanzi@rp.ac.rw
RPM20230475,Beatrice Tuyisenge,,1999-10-08,0734397223,Mechanical Engineering,L4,2023,beatrice.tuyisenge@rp.ac.rw
RPM20250476,Marie Iradukunda,,2006-03-15,0731371628,Civil Engineering,L6,2025,marie.iradukunda@rp.ac.rw
RPM20220477,Eric Mutabazi,M,2006-05-28,0783908324,Civil Engineering,L6,2022,eric.mutabazi@rp.ac.rw
RPM20250478,  Kevine Kamanzi  ,Male,1999-07-09,,Civil Engineering,L5,2025,..kevine.kamanzi..@rp.ac.rw
RPM20240479,Benjamin Niyonzima,,2005-05-22,0738226733,Information Technology,Level 4,2024,benjamin.niyonzima@rp.ac.rw
RPM20250480,Grace Uwamahoro,,2000-02-02,0786821396,Electronics,Level 5,2025,grace.uwamahoro@rp.ac.rw
RPM20220481,Aline Gasana,M,2004-07-06,0725486423,Civil Engineering,L4,2022,aline.gasana@rp.ac.rw
RPM20220482,Benjamin Ntawukuriryayo,Female,2004-09-27,0797211978,Computer Science,Level 6,2022,benjamin.ntawukuriryayo@rp.ac.rw
RPM20240483,Samuel Gasana,Female,2002-12-23,0792803457,Software Engineering,Level 5,2024,samuel.gasana@rp.ac.rw
RPM20220484,EMMANUEL KAMANZI,M,2003-06-24,0788993885,Software Engineering,Level 4,2022,emmanuel.kamanzi@rp.ac.rw
RPM20220485,Eric Mutabazi,F,2004-11-05,0733526039,Computer Science,Level 6,2022,eric.mutabazi@rp.ac.rw
RPM20220486,Sarah Mukamana,Female,2005-10-11,0728123762,Electronics,Level 6,2022,sarah.mukamana@rp.ac.rw
RPM20250487,Marie Gasana,Male,2001-04-20,0721965833,Computer Science,Level 4,2025,marie.gasana@rp.ac.rw
RPM20240488,alice niyibizi,Female,2003-03-22,0798621373,Civil Engineering,L6,2024,alice.niyibizi@rp.ac.rw
RPM20240489,Joseph Habimana,Male,2002-10-22,0721844463,Mechanical Engineering,Level 5,2024,joseph.habimana@rp.ac.rw
RPM20250490,  BEATRICE MUTABAZI  ,m,2003-05-15,0799334339,Civil Engineering,L6,2025,..beatrice.mutabazi..@rp.ac.rw
RPM20220491,Claude Uwamahoro,,2001-10-15,0782496080,Civil Engineering,L4,2022,claude.uwamahoro@rp.ac.rw
RPM20240492,aline habimana,M,1999-10-02,0735469558,CIVIL ENGINEERING,L5,2024,aline.habimana@rp.ac.rw
RPM20220493,Francine Mutabazi,,2006-02-04,0795878824,Information Technology,Level 6,2022,francine.mutabazi@rp.ac.rw
RPM20240494,Aline Gasana,m,2000-06-03,,Computer Science,L4,2024,aline.gasana@rp.ac.rw
RPM20240495,Grace Mutabazi,,2004-03-15,0781992394,Electronics,L4,2024,grace.mutabazi@rp.ac.rw
RPM20220496,Samuel Uwamahoro,m,,0786607261,Information Technology,Level 5,2022,samuel.uwamahoro@rp.ac.rw
RPM20220497,David Tuyisenge,F,2003-11-17,0793858814,Mechanical Engineering,L5,2022,david.tuyisenge@rp.ac.rw
RPM20240498,Marie Mutabazi,F,2002-01-17,0792327099,Software Engineering,L4,2024,marie.mutabazi@rp.ac.rw
RPM20250499,  Kevine Tuyisenge  ,,2005-02-08,0735680654,Mechanical Engineering,Level 4,2025,..kevine.tuyisenge..@rp.ac.rw
RPM20250500,Alice Niyonzima,Female,2003-07-06,0723521770,Civil Engineering,Level 4,2025,alice.niyonzima@rp.ac.rw
RPM20220501,Diane Mukamana,f,2003-12-21,0792625155,Software Engineering,Level 4,2022,diane.mukamana@rp.ac.rw
RPM20240502,Sarah Nshimiyimana,f,2003-06-19,0723026038,Computer Science,Level 6,2024,sarah.nshimiyimana@rp.ac.rw
RPM20240503,Diane Uwase,Male,2001-09-02,0721869582,Computer Science,Level 4,2024,diane.uwase@rp.ac.rw
RPM20220504,Kevine Mutabazi,,2006-12-24,0727527159,Computer Science,L5,2022,kevine.mutabazi@rp.ac.rw
RPM20240505,Grace Habimana,F,1998-09-10,0792645468,Software Engineering,L6,2024,grace.habimana@rp.ac.rw
RPM20250506,francine mukamana,Male,1998-04-10,0728550237,MECHANICAL ENGINEERING,L5,2025,francine.mukamana@rp.ac.rw
RPM20230507,Emmanuel Tuyisenge,Male,2006-11-03,0798066773,Software Engineering,Level 6,2023,emmanuel.tuyisenge@rp.ac.rw
RPM20240508,Joseph Nshimiyimana,,2004-07-19,,Electronics,Level 4,2024,joseph.nshimiyimana@rp.ac.rw
RPM20220509,Patrick Mukamana,,2002-04-26,0738174648,Computer Science,L4,2022,patrick.mukamana@rp.ac.rw
RPM20230510,Patrick Ntawukuriryayo,M,2004-03-06,0784734105,Information Technology,Level 4,2023,patrick.ntawukuriryayo@rp.ac.rw
RPM20240511,Beatrice Uwamahoro,f,2005-06-01,,Information Technology,L4,2024,beatrice.uwamahoro@rp.ac.rw
RPM20240512,Claude Nshimiyimana,,1998-10-15,0724981793,Computer Science,L5,2024,claude.nshimiyimana@rp.ac.rw
RPM20240513,Marie Mukamana,Female,1998-09-07,0722804789,Mechanical Engineering,L6,2024,marie.mukamana@rp.ac.rw
RPM20250514,Jean Mutabazi,F,2001-12-27,0735086165,ELECTRONICS,L4,2025,jean.mutabazi@rp.ac.rw
RPM20240515,Beatrice Ntawukuriryayo,f,1999-10-14,0728323136,INFORMATION TECHNOLOGY,L6,2024,beatrice.ntawukuriryayo@rp.ac.rw
RPM20230516,Joseph Niyibizi,,2006-02-06,0728374849,Software Engineering,Level 4,2023,joseph.niyibizi@rp.ac.rw
RPM20240517,Grace Iradukunda,,2006-12-19,0792210143,Computer Science,Level 4,2024,grace.iradukunda@rp.ac.rw
RPM20240518,Diane Nshimiyimana,M,2001-02-17,0782397698,Computer Science,L6,2024,diane.nshimiyimana@rp.ac.rw
RPM20240519,Diane Uwamahoro,,2001-03-12,0722253664,Software Engineering,Level 6,2024,diane.uwamahoro@rp.ac.rw
RPM20250520,Claude Mugisha,Female,2004-06-04,0786339290,Software Engineering,L5,2025,claude.mugisha@rp.ac.rw
RPM20250521,Francine Mugisha,Male,2000-03-07,0739315003,Software Engineering,L6,2025,francine.mugisha@rp.ac.rw
RPM20220522,Marie Ntawukuriryayo,Female,2002-07-02,0792657173,Electronics,Level 4,2022,marie.ntawukuriryayo@rp.ac.rw
RPM20220523,Emmanuel Uwase,,2004-01-25,0792214618,Electronics,Level 6,2022,emmanuel.uwase@rp.ac.rw
RPM20230524,  Marie Nshimiyimana  ,Female,2004-04-02,0796906129,Information Technology,Level 5,2023,..marie.nshimiyimana..@rp.ac.rw
RPM20220525,Sarah Gasana,,1998-07-18,0782563117,Civil Engineering,Level 6,2022,sarah.gasana@rp.ac.rw
RPM20250526,Eric Mukamana,Female,1999-01-16,0736502430,Information Technology,Level 5,2025,eric.mukamana@rp.ac.rw
RPM20240527,Kevine Niyibizi,M,1998-12-17,0789008323,Software Engineering,Level 4,2024,kevine.niyibizi@rp.ac.rw
RPM20250528,Alice Iradukunda,M,2005-10-23,0732140460,Software Engineering,L5,2025,alice.iradukunda@rp.ac.rw
RPM20240529,Sarah Niyonzima,F,1999-02-13,0795206084,SOFTWARE ENGINEERING,Level 6,2024,sarah.niyonzima@rp.ac.rw
RPM20250530,  Sarah Ntawukuriryayo  ,f,1998-05-21,0734908128,Information Technology,L4,2025,..sarah.ntawukuriryayo..@rp.ac.rw
RPM20230531,JEAN MUKAMANA,Male,2005-09-25,0795809793,Electronics,L4,2023,jean.mukamana@rp.ac.rw
RPM20250532,Sarah Habimana,F,2004-08-07,0785382885,Information Technology,L6,2025,sarah.habimana@rp.ac.rw
RPM20220533,  Joseph Ntawukuriryayo  ,Male,2005-07-10,0724207219,Electronics,Level 4,2022,..joseph.ntawukuriryayo..@rp.ac.rw
RPM20240534,  Alice Niyibizi  ,F,1998-10-06,0725803215,ELECTRONICS,L5,2024,..alice.niyibizi..@rp.ac.rw
RPM20250535,Beatrice Habimana,Female,2000-12-04,0799654188,Civil Engineering,L4,2025,beatrice.habimana@rp.ac.rw
RPM20240536,Alice Habimana,m,2005-02-26,0736881888,SOFTWARE ENGINEERING,Level 4,2024,alice.habimana@rp.ac.rw
RPM20250537,Samuel Uwamahoro,f,2004-06-11,0797903170,Electronics,Level 5,2025,samuel.uwamahoro@rp.ac.rw
RPM20240538,Kevine Uwamahoro,m,1998-12-13,0789648856,Electronics,Level 6,2024,kevine.uwamahoro@rp.ac.rw
RPM20240539,Samuel Ntawukuriryayo,Female,2005-07-01,0732237547,Software Engineering,Level 6,2024,samuel.ntawukuriryayo@rp.ac.rw
RPM20230540,Marie Kamanzi,F,1998-04-20,0789583913,Civil Engineering,Level 5,2023,marie.kamanzi@rp.ac.rw
RPM20230541,Aline Mukamana,f,2003-05-20,0735368368,Computer Science,L4,2023,aline.mukamana@rp.ac.rw
RPM20250542,  Aline Iradukunda  ,f,1998-07-03,0785968836,Mechanical Engineering,L4,2025,..aline.iradukunda..@rp.ac.rw
RPM20250543,Beatrice Uwase,Female,1999-05-12,0783649036,SOFTWARE ENGINEERING,Level 5,2025,beatrice.uwase@rp.ac.rw
RPM20240544,Samuel Gasana,,,0786746873,Civil Engineering,Level 6,2024,samuel.gasana@rp.ac.rw
RPM20250545,Samuel Mutabazi,M,1999-02-06,0738786394,Electronics,L5,2025,samuel.mutabazi@rp.ac.rw
RPM20220546,Sarah Tuyisenge,Male,2001-05-11,0737988438,ELECTRONICS,Level 6,2022,sarah.tuyisenge@rp.ac.rw
RPM20220547,Alice Ntawukuriryayo,m,1998-04-15,0734148772,Computer Science,Level 5,2022,alice.ntawukuriryayo@rp.ac.rw
RPM20220548,Claude Uwamahoro,,2002-04-18,,Electronics,Level 5,2022,claude.uwamahoro@rp.ac.rw
RPM20230549,David Nshimiyimana,Female,2003-04-06,0792532281,Mechanical Engineering,Level 5,2023,david.nshimiyimana@rp.ac.rw
RPM20240550,Francine Iradukunda,Female,1998-03-05,0736170579,Civil Engineering,L5,2024,francine.iradukunda@rp.ac.rw
RPM20240551,  Eric Habimana  ,,1999-11-19,0724317798,Mechanical Engineering,L5,2024,..eric.habimana..@rp.ac.rw
RPM20230552,Marie Kamanzi,F,2004-03-25,0788353652,Civil Engineering,Level 4,2023,marie.kamanzi@rp.ac.rw
RPM20250553,Marie Nshimiyimana,,2004-08-17,0739453715,Software Engineering,Level 6,2025,marie.nshimiyimana@rp.ac.rw
RPM20240554,Beatrice Tuyisenge,Female,1999-08-24,0723982774,Mechanical Engineering,L5,2024,beatrice.tuyisenge@rp.ac.rw
RPM20250555,Eric Mugisha,,1999-01-23,0798784830,Mechanical Engineering,L4,2025,eric.mugisha@rp.ac.rw
RPM20240556,Aline Kamanzi,Male,2003-09-16,0791464724,COMPUTER SCIENCE,L6,2024,aline.kamanzi@rp.ac.rw
RPM20230557,Sarah Uwase,f,2001-11-18,0737182858,Computer Science,Level 4,2023,sarah.uwase@rp.ac.rw
RPM20230558,Aline Mutabazi,M,2005-07-03,0737947939,Mechanical Engineering,L5,2023,aline.mutabazi@rp.ac.rw
RPM20240559,Marie Niyonzima,,2002-02-20,0721281127,Information Technology,L6,2024,marie.niyonzima@rp.ac.rw
RPM20230560,David Uwase,f,2006-12-01,0724127505,Information Technology,L4,2023,david.uwase@rp.ac.rw
RPM20220561,Marie Ntawukuriryayo,f,2001-12-11,0782659326,Computer Science,Level 4,2022,marie.ntawukuriryayo@rp.ac.rw
RPM20240562,Marie Tuyisenge,F,2000-07-07,0794079010,Civil Engineering,Level 4,2024,marie.tuyisenge@rp.ac.rw
RPM20240563,Alice Uwase,Female,2006-09-26,0736013966,Computer Science,Level 6,2024,alice.uwase@rp.ac.rw
RPM20240564,eric habimana,Female,2000-02-12,0796318372,ELECTRONICS,Level 5,2024,eric.habimana@rp.ac.rw
RPM20240565,  David Ntawukuriryayo  ,Female,1999-11-05,0734536175,Mechanical Engineering,Level 4,2024,..david.ntawukuriryayo..@rp.ac.rw
RPM20220566,Eric Mutabazi,F,2001-01-23,0732160225,Electronics,Level 6,2022,eric.mutabazi@rp.ac.rw
RPM20230567,Claude Kamanzi,M,2003-05-13,0726149538,Information Technology,L6,2023,claude.kamanzi@rp.ac.rw
RPM20240568,Eric Habimana,f,,0797054148,Electronics,Level 4,2024,eric.habimana@rp.ac.rw
RPM20250569,jean nshimiyimana,Male,2003-03-28,0734737626,Mechanical Engineering,L5,2025,jean.nshimiyimana@rp.ac.rw
RPM20250570,  Grace Mutabazi  ,F,2003-10-28,0793659876,Computer Science,L6,2025,..grace.mutabazi..@rp.ac.rw
RPM20240571,Patrick Ntawukuriryayo,,1999-10-26,0732871042,Information Technology,L4,2024,patrick.ntawukuriryayo@rp.ac.rw
RPM20230572,Grace Mugisha,,2002-04-28,0729489128,Software Engineering,L4,2023,grace.mugisha@rp.ac.rw
RPM20220573,Marie Tuyisenge,Female,2005-06-21,,Computer Science,L5,2022,marie.tuyisenge@rp.ac.rw
RPM20220574,ALINE UWASE,m,2004-08-10,0796703046,Electronics,L5,2022,aline.uwase@rp.ac.rw
RPM20250575,Emmanuel Niyibizi,f,2006-09-07,0727677976,Software Engineering,L5,2025,emmanuel.niyibizi@rp.ac.rw
RPM20220576,Kevine Mutabazi,M,2006-01-03,0737805469,Electronics,L5,2022,kevine.mutabazi@rp.ac.rw
RPM20220577,Diane Iradukunda,Male,2004-10-08,0795270337,Mechanical Engineering,L6,2022,diane.iradukunda@rp.ac.rw
RPM20220578,  Sarah Niyibizi  ,Female,1999-06-13,,Electronics,Level 5,2022,..sarah.niyibizi..@rp.ac.rw
RPM20220579,Claude Gasana,f,2006-07-20,0733034907,Civil Engineering,Level 4,2022,claude.gasana@rp.ac.rw
RPM20230580,Marie Mugisha,Male,2002-08-22,0788360991,Civil Engineering,Level 4,2023,marie.mugisha@rp.ac.rw
RPM20240581,Aline Tuyisenge,Male,2000-08-07,0792674928,Electronics,L6,2024,aline.tuyisenge@rp.ac.rw
RPM20220582,Benjamin Habimana,Female,2005-03-06,0735236477,Electronics,Level 4,2022,benjamin.habimana@rp.ac.rw
RPM20230583,  Eric Mutabazi  ,,2001-02-21,,Computer Science,Level 5,2023,..eric.mutabazi..@rp.ac.rw
RPM20220584,Patrick Uwase,Male,2003-03-17,0796342749,Electronics,L5,2022,patrick.uwase@rp.ac.rw
RPM20240585,Beatrice Mugisha,Male,2001-04-20,0792073748,Computer Science,L6,2024,beatrice.mugisha@rp.ac.rw
RPM20240586,Aline Nshimiyimana,F,2005-08-11,0732570270,Computer Science,Level 6,2024,aline.nshimiyimana@rp.ac.rw
RPM20220587,Diane Mutabazi,Female,2001-05-07,0738232945,Software Engineering,Level 6,2022,diane.mutabazi@rp.ac.rw
RPM20240588,Alice Kamanzi,Female,2001-04-25,0733258991,Computer Science,Level 6,2024,alice.kamanzi@rp.ac.rw
RPM20250589,Claude Uwase,m,2006-11-11,0783574890,Computer Science,L4,2025,claude.uwase@rp.ac.rw
RPM20250590,Alice Gasana,F,2000-06-25,0793133363,CIVIL ENGINEERING,Level 6,2025,alice.gasana@rp.ac.rw
RPM20220591,  Benjamin Niyibizi  ,,2003-08-19,0783761829,Information Technology,Level 6,2022,..benjamin.niyibizi..@rp.ac.rw
RPM20240592,Sarah Uwase,F,,0782277189,Electronics,L6,2024,sarah.uwase@rp.ac.rw
RPM20230593,Sarah Mutabazi,Female,1998-03-03,0795073280,Civil Engineering,L5,2023,sarah.mutabazi@rp.ac.rw
RPM20250594,  Joseph Gasana  ,Male,2006-06-03,0729293218,SOFTWARE ENGINEERING,Level 5,2025,..joseph.gasana..@rp.ac.rw
RPM20240595,Jean Mutabazi,F,2005-07-25,0782196615,Civil Engineering,Level 5,2024,jean.mutabazi@rp.ac.rw
RPM20250596,  Benjamin Mugisha  ,f,2003-03-12,0786168802,Mechanical Engineering,Level 5,2025,..benjamin.mugisha..@rp.ac.rw
RPM20250597,Aline Niyibizi,m,,,Software Engineering,L6,2025,aline.niyibizi@rp.ac.rw
RPM20240598,  EMMANUEL NIYONZIMA  ,,2005-03-11,0735793086,Civil Engineering,L5,2024,..emmanuel.niyonzima..@rp.ac.rw
RPM20240599,Kevine Niyibizi,,2006-10-21,0783248410,Civil Engineering,L5,2024,kevine.niyibizi@rp.ac.rw
RPM20240600,Patrick Nshimiyimana,m,2006-05-26,0791936987,Civil Engineering,L6,2024,patrick.nshimiyimana@rp.ac.rw
RPM20220601,Marie Niyonzima,Male,2000-10-14,0795450099,Software Engineering,L4,2022,marie.niyonzima@rp.ac.rw
RPM20250602,Kevine Gasana,,2000-11-21,0732962861,Software Engineering,L5,2025,kevine.gasana@rp.ac.rw
RPM20240603,Beatrice Uwase,Male,2000-08-24,0795103734,Electronics,Level 4,2024,beatrice.uwase@rp.ac.rw
RPM20220604,Alice Mugisha,Male,2005-09-26,0785783421,Civil Engineering,Level 5,2022,alice.mugisha@rp.ac.rw
RPM20240605,Patrick Habimana,Female,2000-12-26,,Computer Science,Level 6,2024,patrick.habimana@rp.ac.rw
RPM20250606,Patrick Ntawukuriryayo,,2002-10-18,0739114597,Civil Engineering,L5,2025,patrick.ntawukuriryayo@rp.ac.rw
RPM20230607,Patrick Nshimiyimana,Male,2005-02-28,0724017931,Information Technology,L4,2023,patrick.nshimiyimana@rp.ac.rw
RPM20220608,Benjamin Mutabazi,m,1998-06-24,0728740549,Electronics,L4,2022,benjamin.mutabazi@rp.ac.rw
RPM20220609,Claude Mugisha,Female,2001-01-11,0794402757,Mechanical Engineering,L5,2022,claude.mugisha@rp.ac.rw
RPM20220610,Alice Niyonzima,F,1998-03-15,0794241722,Information Technology,L5,2022,alice.niyonzima@rp.ac.rw
RPM20220611,Marie Mugisha,m,2002-04-24,0782203671,Mechanical Engineering,L5,2022,marie.mugisha@rp.ac.rw
RPM20230612,Kevine Iradukunda,,2003-05-07,0725626128,Software Engineering,L6,2023,kevine.iradukunda@rp.ac.rw
RPM20230613,Beatrice Habimana,F,2001-01-04,,Civil Engineering,L5,2023,beatrice.habimana@rp.ac.rw
RPM20250614,  PATRICK IRADUKUNDA  ,,2003-10-09,0788100561,Electronics,Level 4,2025,..patrick.iradukunda..@rp.ac.rw
RPM20240615,Kevine Habimana,f,2004-01-15,0788797879,Mechanical Engineering,L4,2024,kevine.habimana@rp.ac.rw
RPM20230616,Kevine Mukamana,Female,2004-10-21,0784337648,Computer Science,L4,2023,kevine.mukamana@rp.ac.rw
RPM20250617,  Sarah Kamanzi  ,F,2006-06-04,0794204661,Information Technology,L6,2025,..sarah.kamanzi..@rp.ac.rw
RPM20220618,Grace Niyonzima,M,2002-12-26,0795184415,Mechanical Engineering,L6,2022,grace.niyonzima@rp.ac.rw
RPM20240619,Eric Habimana,,,0799913873,Civil Engineering,L5,2024,eric.habimana@rp.ac.rw
RPM20240620,Beatrice Gasana,F,2003-11-13,0735076033,Information Technology,Level 5,2024,beatrice.gasana@rp.ac.rw
RPM20240621,Samuel Mutabazi,,2003-07-10,0781069629,INFORMATION TECHNOLOGY,L5,2024,samuel.mutabazi@rp.ac.rw
RPM20230622,Claude Habimana,,2001-10-23,0785308243,Electronics,Level 6,2023,claude.habimana@rp.ac.rw
RPM20220623,Samuel Kamanzi,F,1999-01-12,,Software Engineering,Level 6,2022,samuel.kamanzi@rp.ac.rw
RPM20230624,Benjamin Mutabazi,m,2003-07-02,,Software Engineering,Level 6,2023,benjamin.mutabazi@rp.ac.rw
RPM20230625,  Kevine Niyonzima  ,M,1999-05-11,0723048653,Mechanical Engineering,Level 5,2023,..kevine.niyonzima..@rp.ac.rw
RPM20230626,Sarah Gasana,Male,2002-01-01,0792674051,Software Engineering,L4,2023,sarah.gasana@rp.ac.rw
RPM20240627,David Nshimiyimana,F,2006-03-13,,Civil Engineering,Level 4,2024,david.nshimiyimana@rp.ac.rw
RPM20230628,Alice Nshimiyimana,Male,2002-12-03,0725506254,Electronics,Level 6,2023,alice.nshimiyimana@rp.ac.rw
RPM20230629,Emmanuel Uwamahoro,Female,1999-02-12,,Electronics,Level 6,2023,emmanuel.uwamahoro@rp.ac.rw
RPM20240630,Marie Ntawukuriryayo,,2001-11-18,0782228420,Civil Engineering,L4,2024,marie.ntawukuriryayo@rp.ac.rw
RPM20240631,Emmanuel Mutabazi,,2006-01-24,0787286802,Information Technology,L5,2024,emmanuel.mutabazi@rp.ac.rw
RPM20240632,  David Ntawukuriryayo  ,,2006-05-28,0789083513,Civil Engineering,L5,2024,..david.ntawukuriryayo..@rp.ac.rw
RPM20240633,Samuel Mukamana,f,2002-06-13,,Mechanical Engineering,Level 5,2024,samuel.mukamana@rp.ac.rw
RPM20220634,francine iradukunda,F,2001-11-12,0789882748,Civil Engineering,L6,2022,francine.iradukunda@rp.ac.rw
RPM20240635,Patrick Nshimiyimana,,2001-03-02,0721694641,Civil Engineering,Level 6,2024,patrick.nshimiyimana@rp.ac.rw
RPM20230636,Diane Mugisha,,2002-11-22,0782792471,Civil Engineering,Level 6,2023,diane.mugisha@rp.ac.rw
RPM20230637,Patrick Ntawukuriryayo,Female,,0788428774,Mechanical Engineering,Level 5,2023,patrick.ntawukuriryayo@rp.ac.rw
RPM20250638,David Niyonzima,M,1998-07-25,0792758155,Electronics,L5,2025,david.niyonzima@rp.ac.rw
RPM20230639,Kevine Niyibizi,,2006-12-20,0799141898,Computer Science,Level 4,2023,kevine.niyibizi@rp.ac.rw
RPM20250640,Patrick Ntawukuriryayo,M,2004-09-18,0784816109,Computer Science,L6,2025,patrick.ntawukuriryayo@rp.ac.rw
RPM20250641,Sarah Mukamana,Female,1999-04-08,0727599809,Computer Science,Level 5,2025,sarah.mukamana@rp.ac.rw
RPM20220642,Emmanuel Ntawukuriryayo,m,1999-09-04,,Electronics,Level 4,2022,emmanuel.ntawukuriryayo@rp.ac.rw
RPM20240643,David Ntawukuriryayo,,1999-03-22,0729566854,ELECTRONICS,L4,2024,david.ntawukuriryayo@rp.ac.rw
RPM20220644,Patrick Iradukunda,,2005-02-24,0797969464,Computer Science,Level 6,2022,patrick.iradukunda@rp.ac.rw
RPM20250645,Emmanuel Mugisha,F,1999-12-25,0728690088,Information Technology,L5,2025,emmanuel.mugisha@rp.ac.rw
RPM20230646,Emmanuel Habimana,F,2004-06-27,0736764560,Civil Engineering,Level 6,2023,emmanuel.habimana@rp.ac.rw
RPM20250647,Patrick Nshimiyimana,M,2002-12-08,0737179095,Software Engineering,Level 6,2025,patrick.nshimiyimana@rp.ac.rw
