Student_ID,Full_Name,Gender,DOB,Phone,Program,Level,Intake_Year,Email
RPH20220429,Benjamin Kamanzi,f,2000-01-18,0738087921,Software Engineering,Level 4,2022,benjamin.kamanzi@rp.ac.rw
RPH20240430,David Mukamana,F,1999-12-22,0739435056,Electronics,L4,2024,david.mukamana@rp.ac.rw
RPH20230431,  David Ntawukuriryayo  ,f,2002-10-13,0782589366,Information Technology,L4,2023,..david.ntawukuriryayo..@rp.ac.rw
RPH20240432,samuel mugisha,f,2006-06-07,0729646460,Mechanical Engineering,L5,2024,samuel.mugisha@rp.ac.rw
RPH20250433,Benjamin Habimana,Female,2005-05-21,0732004647,Mechanical Engineering,Level 4,2025,benjamin.habimana@rp.ac.rw
RPH20250434,Grace Ntawukuriryayo,m,1999-11-07,0725815809,Information Technology,L5,2025,grace.ntawukuriryayo@rp.ac.rw
RPH20240435,  Emmanuel Mukamana  ,,2004-07-21,0793673591,Civil Engineering,L4,2024,..emmanuel.mukamana..@rp.ac.rw
RPH20250436,Sarah Mugisha,M,1999-06-20,0787828441,Mechanical Engineering,L5,2025,sarah.mugisha@rp.ac.rw
RPH20220437,David Mutabazi,F,2006-05-16,0793051464,Mechanical Engineering,Level 4,2022,david.mutabazi@rp.ac.rw
RPH20230438,Aline Mutabazi,Male,2001-05-15,0789226851,Electronics,L6,2023,aline.mutabazi@rp.ac.rw
RPH20230439,Alice Ntawukuriryayo,m,2003-05-01,0781917249,Software Engineering,Level 6,2023,alice.ntawukuriryayo@rp.ac.rw
RPH20220440,Claude Gasana,Female,2004-01-13,0726048065,Information Technology,Level 6,2022,claude.gasana@rp.ac.rw
RPH20240441,Beatrice Gasana,,2002-02-27,0738903600,Computer Science,Level 6,2024,beatrice.gasana@rp.ac.rw
RPH20240442,grace mugisha,F,2006-12-11,0781874073,Information Technology,L6,2024,grace.mugisha@rp.ac.rw
RPH20220443,David Uwase,F,2006-12-25,0797883963,Mechanical Engineering,L6,2022,david.uwase@rp.ac.rw
RPH20240444,Jean Nshimiyimana,Female,2003-03-13,0791347869,Electronics,Level 6,2024,jean.nshimiyimana@rp.ac.rw
RPH20230445,Diane Uwamahoro,M,2004-10-09,0723854188,Electronics,Level 4,2023,diane.uwamahoro@rp.ac.rw
RPH20220446,Beatrice Gasana,Female,2001-05-10,0733184382,Mechanical Engineering,Level 4,2022,beatrice.gasana@rp.ac.rw
RPH20230447,sarah iradukunda,,1998-05-09,0735166084,Information Technology,Level 6,2023,sarah.iradukunda@rp.ac.rw
RPH20250448,Marie Mutabazi,Female,2004-12-20,0781985700,Civil Engineering,Level 5,2025,marie.mutabazi@rp.ac.rw
RPH20220449,Grace Ntawukuriryayo,M,2004-05-13,0791689962,Electronics,L6,2022,grace.ntawukuriryayo@rp.ac.rw
RPH20250450,Beatrice Ntawukuriryayo,Male,2003-01-05,0727049733,Software Engineering,Level 4,2025,beatrice.ntawukuriryayo@rp.ac.rw
RPH20230451,  Patrick Mukamana  ,m,2005-03-18,0731892920,Information Technology,Level 4,2023,..patrick.mukamana..@rp.ac.rw
RPH20220452,Kevine Niyonzima,,,0738679933,Computer Science,L6,2022,kevine.niyonzima@rp.ac.rw
RPH20230453,Grace Kamanzi,Male,2002-10-22,0789825074,Computer Science,L4,2023,grace.kamanzi@rp.ac.rw
RPH20240454,Samuel Gasana,F,1999-06-05,,Software Engineering,L4,2024,samuel.gasana@rp.ac.rw
RPH20240455,Marie Tuyisenge,M,2005-06-24,0794546147,Computer Science,Level 5,2024,marie.tuyisenge@rp.ac.rw
RPH20250456,Patrick Mukamana,F,2000-04-25,0781344134,Mechanical Engineering,L6,2025,patrick.mukamana@rp.ac.rw
RPH20250457,Benjamin Habimana,,2002-11-20,0787164902,Civil Engineering,L4,2025,benjamin.habimana@rp.ac.rw
RPH20250458,Alice Mugisha,m,2004-11-14,0728776656,Mechanical Engineering,L4,2025,alice.mugisha@rp.ac.rw
RPH20240459,BENJAMIN KAMANZI,,2005-05-05,0725171713,Computer Science,Level 5,2024,benjamin.kamanzi@rp.ac.rw
RPH20250460,samuel mukamana,,2002-06-09,0782911520,Electronics,L6,2025,samuel.mukamana@rp.ac.rw
RPH20240461,Grace Niyonzima,,2005-10-26,0794541139,Computer Science,L4,2024,grace.niyonzima@rp.ac.rw
RPH20220462,Francine Iradukunda,,2000-11-16,0739165848,Mechanical Engineering,L6,2022,francine.iradukunda@rp.ac.rw
RPH20220463,  Patrick Gasana  ,Male,2001-02-27,,Information Technology,Level 6,2022,..patrick.gasana..@rp.ac.rw
RPH20230464,Eric Niyibizi,F,2005-03-16,0783786787,Electronics,L5,2023,eric.niyibizi@rp.ac.rw
RPH20240465,Kevine Niyibizi,,1998-02-21,0737974052,Computer Science,Level 4,2024,kevine.niyibizi@rp.ac.rw
RPH20250466,Beatrice Uwase,Female,2006-01-14,0785493758,Electronics,L4,2025,beatrice.uwase@rp.ac.rw
RPH20230467,Samuel Mukamana,f,2005-06-15,0796690043,Electronics,Level 6,2023,samuel.mukamana@rp.ac.rw
RPH20240468,Eric Mukamana,,2000-10-07,0789101545,Electronics,Level 4,2024,eric.mukamana@rp.ac.rw
RPH20240469,Grace Gasana,Female,1998-01-12,0723660958,Software Engineering,Level 5,2024,grace.gasana@rp.ac.rw
RPH20230470,Eric Gasana,F,2005-05-11,0785487758,MECHANICAL ENGINEERING,Level 4,2023,eric.gasana@rp.ac.rw
RPH20250471,Patrick Mutabazi,F,1999-09-02,0792980707,Civil Engineering,L4,2025,patrick.mutabazi@rp.ac.rw
RPH20230472,Alice Gasana,m,2000-02-28,0731110521,Computer Science,Level 6,2023,alice.gasana@rp.ac.rw
RPH20250473,Eric Tuyisenge,m,2001-03-25,0734828258,Civil Engineering,L6,2025,eric.tuyisenge@rp.ac.rw
RPH20220474,David Mutabazi,,1998-12-26,0782422342,Electronics,Level 6,2022,david.mutabazi@rp.ac.rw
RPH20230475,Sarah Uwamahoro,M,2006-05-14,0726262932,Information Technology,Level 4,2023,sarah.uwamahoro@rp.ac.rw
RPH20230476,Eric Nshimiyimana,,2004-04-10,0727543005,Civil Engineering,L6,2023,eric.nshimiyimana@rp.ac.rw
RPH20230477,Francine Niyibizi,M,,0725049009,Software Engineering,Level 5,2023,francine.niyibizi@rp.ac.rw
RPH20240478,Francine Iradukunda,F,,0788528555,Mechanical Engineering,Level 5,2024,francine.iradukunda@rp.ac.rw
RPH20230479,David Nshimiyimana,m,2000-12-13,0792765414,Computer Science,Level 4,2023,david.nshimiyimana@rp.ac.rw
RPH20250480,Benjamin Kamanzi,F,2004-03-16,0787195728,Software Engineering,Level 6,2025,benjamin.kamanzi@rp.ac.rw
RPH20250481,Eric Uwase,,2005-12-14,0799485679,Civil Engineering,L5,2025,eric.uwase@rp.ac.rw
RPH20250482,beatrice niyonzima,,,0722992563,Information Technology,L6,2025,beatrice.niyonzima@rp.ac.rw
RPH20240483,Francine Ntawukuriryayo,f,1998-03-05,0731816229,Computer Science,L4,2024,francine.ntawukuriryayo@rp.ac.rw
RPH20220484,Eric Tuyisenge,,2002-10-15,0738972995,Mechanical Engineering,Level 6,2022,eric.tuyisenge@rp.ac.rw
RPH20240485,Samuel Niyibizi,F,2004-07-08,0721768727,Computer Science,Level 6,2024,samuel.niyibizi@rp.ac.rw
RPH20240486,Patrick Tuyisenge,F,1999-04-20,0789753576,Civil Engineering,L4,2024,patrick.tuyisenge@rp.ac.rw
RPH20240487,MARIE UWASE,Female,2005-02-26,0727741049,ELECTRONICS,Level 5,2024,marie.uwase@rp.ac.rw
RPH20240488,  Emmanuel Tuyisenge  ,,1999-02-18,0794064676,INFORMATION TECHNOLOGY,L6,2024,..emmanuel.tuyisenge..@rp.ac.rw
RPH20230489,Emmanuel Kamanzi,M,2002-07-04,0736439471,Information Technology,Level 5,2023,emmanuel.kamanzi@rp.ac.rw
RPH20230490,  ALINE KAMANZI  ,,2006-07-04,0728798444,Computer Science,Level 5,2023,..aline.kamanzi..@rp.ac.rw
RPH20220491,Patrick Tuyisenge,Female,2000-05-19,0789395862,Information Technology,Level 4,2022,patrick.tuyisenge@rp.ac.rw
RPH20250492,Jean Uwamahoro,M,,0723808198,Mechanical Engineering,L6,2025,jean.uwamahoro@rp.ac.rw
RPH20230493,Claude Kamanzi,f,,0786043874,Software Engineering,L5,2023,claude.kamanzi@rp.ac.rw
RPH20240494,Patrick Uwase,m,2005-05-08,0726731597,Information Technology,L4,2024,patrick.uwase@rp.ac.rw
RPH20250495,Aline Niyonzima,M,2000-07-18,0737589940,Computer Science,Level 6,2025,aline.niyonzima@rp.ac.rw
RPH20250496,Samuel Mutabazi,F,2004-10-12,0783093190,Computer Science,Level 6,2025,samuel.mutabazi@rp.ac.rw
RPH20240497,Marie Ntawukuriryayo,Female,2002-12-08,0737090115,Computer Science,Level 6,2024,marie.ntawukuriryayo@rp.ac.rw
RPH20250498,  Eric Niyibizi  ,F,2006-08-06,0792096569,Information Technology,Level 6,2025,..eric.niyibizi..@rp.ac.rw
RPH20240499,Jean Kamanzi,Female,1998-12-22,0728615616,Software Engineering,Level 4,2024,jean.kamanzi@rp.ac.rw
RPH20240500,Marie Ntawukuriryayo,F,2005-08-12,0784767293,Electronics,L4,2024,marie.ntawukuriryayo@rp.ac.rw
RPH20220501,CLAUDE MUGISHA,Female,2004-02-08,0726214457,Computer Science,Level 6,2022,claude.mugisha@rp.ac.rw
RPH20240502,Alice Niyonzima,f,2005-04-11,0729718700,Mechanical Engineering,L4,2024,alice.niyonzima@rp.ac.rw
RPH20220503,Samuel Uwamahoro,M,2004-06-28,0792040224,MECHANICAL ENGINEERING,L4,2022,samuel.uwamahoro@rp.ac.rw
RPH20240504,Joseph Uwase,,2004-04-28,0788606978,Software Engineering,Level 6,2024,joseph.uwase@rp.ac.rw
RPH20220505,Claude Iradukunda,,2001-02-04,,Mechanical Engineering,L6,2022,claude.iradukunda@rp.ac.rw
RPH20250506,Eric Ntawukuriryayo,,2005-03-08,0782014873,Software Engineering,Level 5,2025,eric.ntawukuriryayo@rp.ac.rw
RPH20230507,Alice Nshimiyimana,Male,2003-05-12,0791961630,Software Engineering,L5,2023,alice.nshimiyimana@rp.ac.rw
RPH20230508,Francine Kamanzi,F,2005-12-23,0726631448,Computer Science,L4,2023,francine.kamanzi@rp.ac.rw
RPH20230509,Patrick Kamanzi,Female,2001-04-16,0727306753,Computer Science,Level 5,2023,patrick.kamanzi@rp.ac.rw
RPH20220510,Jean Habimana,Male,2001-11-19,0721736600,Mechanical Engineering,Level 5,2022,jean.habimana@rp.ac.rw
RPH20230511,Eric Kamanzi,Male,2000-05-04,,Information Technology,L5,2023,eric.kamanzi@rp.ac.rw
RPH20240512,Eric Mukamana,m,2006-10-14,0782987988,Software Engineering,Level 4,2024,eric.mukamana@rp.ac.rw
RPH20230513,Marie Mugisha,M,2001-09-10,0725146852,Civil Engineering,L5,2023,marie.mugisha@rp.ac.rw
RPH20220514,Benjamin Uwase,,1999-03-17,0729364914,Electronics,Level 4,2022,benjamin.uwase@rp.ac.rw
RPH20250515,Joseph Habimana,f,1998-04-08,0734932320,Software Engineering,L4,2025,joseph.habimana@rp.ac.rw
RPH20230516,David Kamanzi,F,2006-06-08,0739594331,Electronics,Level 4,2023,david.kamanzi@rp.ac.rw
RPH20220517,Benjamin Nshimiyimana,Male,2002-11-03,0785941189,Information Technology,L4,2022,benjamin.nshimiyimana@rp.ac.rw
RPH20240518,Patrick Niyibizi,M,2003-04-22,0725604751,Mechanical Engineering,L6,2024,patrick.niyibizi@rp.ac.rw
RPH20220519,Benjamin Tuyisenge,f,2003-07-13,0788918912,Mechanical Engineering,Level 4,2022,benjamin.tuyisenge@rp.ac.rw
RPH20230520,beatrice habimana,,2005-06-26,0798193952,Information Technology,L5,2023,beatrice.habimana@rp.ac.rw
RPH20240521,  David Iradukunda  ,M,2003-06-08,0736027078,Information Technology,L6,2024,..david.iradukunda..@rp.ac.rw
RPH20250522,David Iradukunda,,2004-02-18,0732822649,Information Technology,Level 5,2025,david.iradukunda@rp.ac.rw
RPH20230523,Patrick Habimana,M,2005-01-06,0735761669,Software Engineering,L5,2023,patrick.habimana@rp.ac.rw
RPH20240524,Patrick Mukamana,,1999-03-18,0787526217,Mechanical Engineering,Level 5,2024,patrick.mukamana@rp.ac.rw
RPH20240525,  Eric Uwase  ,Female,2005-05-07,,Civil Engineering,Level 5,2024,..eric.uwase..@rp.ac.rw
RPH20250526,Francine Kamanzi,,1998-12-03,0736818033,Information Technology,Level 5,2025,francine.kamanzi@rp.ac.rw
RPH20250527,Grace Ntawukuriryayo,,2000-12-19,0785021419,Computer Science,Level 6,2025,grace.ntawukuriryayo@rp.ac.rw
RPH20230528,Diane Nshimiyimana,,2006-02-12,,Software Engineering,L4,2023,diane.nshimiyimana@rp.ac.rw
RPH20250529,Marie Uwamahoro,M,2005-07-11,0797655090,Mechanical Engineering,Level 4,2025,marie.uwamahoro@rp.ac.rw
RPH20250530,  Grace Gasana  ,F,2001-12-15,0723707281,Civil Engineering,L5,2025,..grace.gasana..@rp.ac.rw
RPH20220531,Patrick Uwase,M,2000-08-12,0789930492,Mechanical Engineering,Level 6,2022,patrick.uwase@rp.ac.rw
RPH20220532,Joseph Tuyisenge,,2005-01-20,,Information Technology,Level 4,2022,joseph.tuyisenge@rp.ac.rw
RPH20220533,Diane Tuyisenge,M,2001-11-22,,Computer Science,L4,2022,diane.tuyisenge@rp.ac.rw
RPH20240534,Diane Habimana,m,2001-10-07,0738178640,Electronics,L4,2024,diane.habimana@rp.ac.rw
RPH20250535,Claude Habimana,Female,1999-11-27,0721737173,Computer Science,Level 5,2025,claude.habimana@rp.ac.rw
RPH20230536,Grace Mugisha,f,2003-11-23,0796570816,Mechanical Engineering,L6,2023,grace.mugisha@rp.ac.rw
RPH20220537,Jean Iradukunda,,2001-09-19,0784902479,Electronics,Level 5,2022,jean.iradukunda@rp.ac.rw
RPH20220538,Alice Niyibizi,M,2005-05-07,0791635969,Software Engineering,L6,2022,alice.niyibizi@rp.ac.rw
RPH20220539,Alice Habimana,,2002-01-08,0726750028,Information Technology,Level 6,2022,alice.habimana@rp.ac.rw
RPH20230540,Kevine Niyonzima,,2000-08-21,,Information Technology,L5,2023,kevine.niyonzima@rp.ac.rw
RPH20230541,Beatrice Mukamana,Female,2004-12-15,0795109158,Mechanical Engineering,Level 4,2023,beatrice.mukamana@rp.ac.rw
RPH20220542,Kevine Uwamahoro,m,2000-08-15,0733615206,Software Engineering,L5,2022,kevine.uwamahoro@rp.ac.rw
RPH20230543,David Mukamana,f,2002-08-10,0732206947,COMPUTER SCIENCE,Level 5,2023,david.mukamana@rp.ac.rw
RPH20240544,Claude Kamanzi,,2004-07-24,0736164208,Civil Engineering,Level 4,2024,claude.kamanzi@rp.ac.rw
RPH20240545,Beatrice Niyibizi,m,2005-11-23,0787464817,Software Engineering,Level 6,2024,beatrice.niyibizi@rp.ac.rw
RPH20220546,  Diane Tuyisenge  ,Male,2005-11-05,0791206987,Mechanical Engineering,L4,2022,..diane.tuyisenge..@rp.ac.rw
RPH20230547,Beatrice Tuyisenge,,2004-05-23,0736167027,Mechanical Engineering,L6,2023,beatrice.tuyisenge@rp.ac.rw
RPH20230548,Grace Gasana,f,2004-12-10,,Electronics,Level 6,2023,grace.gasana@rp.ac.rw
RPH20240549,Benjamin Niyonzima,,2003-03-23,0734053190,Computer Science,L5,2024,benjamin.niyonzima@rp.ac.rw
RPH20240550,claude kamanzi,,1999-11-06,,Information Technology,Level 6,2024,claude.kamanzi@rp.ac.rw
RPH20220551,Patrick Nshimiyimana,M,1998-11-19,0782624736,Software Engineering,Level 4,2022,patrick.nshimiyimana@rp.ac.rw
RPH20240552,  Joseph Iradukunda  ,,2003-06-27,0727685239,COMPUTER SCIENCE,Level 6,2024,..joseph.iradukunda..@rp.ac.rw
RPH20250553,Sarah Uwase,Male,,0725169769,Electronics,L4,2025,sarah.uwase@rp.ac.rw
RPH20240554,Joseph Niyibizi,M,1998-12-11,0799129167,Electronics,Level 6,2024,joseph.niyibizi@rp.ac.rw
RPH20220555,  Kevine Tuyisenge  ,,2001-12-05,0783145157,Electronics,Level 4,2022,..kevine.tuyisenge..@rp.ac.rw
RPH20220556,  Beatrice Niyibizi  ,,2001-04-07,0782769487,Electronics,L5,2022,..beatrice.niyibizi..@rp.ac.rw
RPH20240557,David Gasana,,1999-11-05,0732517360,Computer Science,Level 4,2024,david.gasana@rp.ac.rw
RPH20250558,David Niyibizi,,2001-05-04,0782495511,Civil Engineering,L6,2025,david.niyibizi@rp.ac.rw
RPH20250559,Sarah Tuyisenge,M,2006-04-28,0736362719,Civil Engineering,L4,2025,sarah.tuyisenge@rp.ac.rw
RPH20250560,Kevine Mugisha,M,2005-06-05,0724672603,Mechanical Engineering,Level 6,2025,kevine.mugisha@rp.ac.rw
RPH20220561,Kevine Ntawukuriryayo,m,1999-05-28,0734618930,Software Engineering,Level 6,2022,kevine.ntawukuriryayo@rp.ac.rw
RPH20230562,Grace Uwamahoro,Female,1998-03-28,0736018095,Software Engineering,Level 4,2023,grace.uwamahoro@rp.ac.rw
RPH20220563,David Tuyisenge,f,2001-12-28,0783196149,Mechanical Engineering,Level 6,2022,david.tuyisenge@rp.ac.rw
RPH20230564,Sarah Niyibizi,Male,2005-05-05,0791153218,Information Technology,Level 4,2023,sarah.niyibizi@rp.ac.rw
RPH20230565,Eric Mugisha,M,2005-03-02,0728278315,Electronics,Level 6,2023,eric.mugisha@rp.ac.rw
RPH20230566,  Samuel Mutabazi  ,,1999-08-28,0735617358,Mechanical Engineering,Level 5,2023,..samuel.mutabazi..@rp.ac.rw
RPH20230567,Kevine Mugisha,M,2005-05-23,0797441777,SOFTWARE ENGINEERING,Level 5,2023,kevine.mugisha@rp.ac.rw
RPH20230568,Benjamin Gasana,,1998-07-18,0732072595,Computer Science,L5,2023,benjamin.gasana@rp.ac.rw
RPH20220569,Marie Mukamana,Male,2000-01-18,0723064357,Software Engineering,L4,2022,marie.mukamana@rp.ac.rw
RPH20220570,Francine Uwamahoro,F,2003-09-06,0785166404,Mechanical Engineering,L5,2022,francine.uwamahoro@rp.ac.rw
RPH20250571,Alice Uwamahoro,m,2003-10-18,0781750538,Information Technology,L5,2025,alice.uwamahoro@rp.ac.rw
RPH20240572,  Joseph Uwase  ,f,2004-02-18,0733740044,Mechanical Engineering,L5,2024,..joseph.uwase..@rp.ac.rw
RPH20220573,eric mutabazi,f,2001-12-12,0798041170,Civil Engineering,L6,2022,eric.mutabazi@rp.ac.rw
RPH20220574,emmanuel mukamana,F,2004-02-11,0726595492,Electronics,L5,2022,emmanuel.mukamana@rp.ac.rw
RPH20250575,Diane Nshimiyimana,F,1999-03-17,0729214437,Software Engineering,L4,2025,diane.nshimiyimana@rp.ac.rw
RPH20230576,  Eric Ntawukuriryayo  ,m,2004-03-12,0739000414,Information Technology,Level 5,2023,..eric.ntawukuriryayo..@rp.ac.rw
RPH20240577,Grace Uwase,M,2003-12-25,0738680384,Software Engineering,Level 5,2024,grace.uwase@rp.ac.rw
RPH20230578,Claude Niyibizi,f,1999-05-14,0782333367,Computer Science,Level 5,2023,claude.niyibizi@rp.ac.rw
RPH20250579,Kevine Nshimiyimana,M,2004-11-17,0799047291,Computer Science,Level 5,2025,kevine.nshimiyimana@rp.ac.rw
RPH20230580,Grace Mugisha,M,2006-12-12,0788527132,INFORMATION TECHNOLOGY,L5,2023,grace.mugisha@rp.ac.rw
RPH20240581,Aline Gasana,M,2004-03-12,0725190365,Software Engineering,L4,2024,aline.gasana@rp.ac.rw
RPH20250582,Sarah Uwamahoro,Female,2006-01-15,0731964635,Computer Science,Level 6,2025,sarah.uwamahoro@rp.ac.rw
RPH20230583,  Diane Uwase  ,,1999-07-16,0797890722,Electronics,L6,2023,..diane.uwase..@rp.ac.rw
RPH20240584,ERIC MUTABAZI,,2006-05-04,0733715129,Mechanical Engineering,L5,2024,eric.mutabazi@rp.ac.rw
RPH20240585,Kevine Mugisha,M,2004-12-11,0794338530,Electronics,Level 6,2024,kevine.mugisha@rp.ac.rw
RPH20230586,Diane Niyonzima,m,2004-09-24,0733204822,Computer Science,L5,2023,diane.niyonzima@rp.ac.rw
RPH20220587,Beatrice Habimana,m,1998-07-16,0732386047,Software Engineering,L6,2022,beatrice.habimana@rp.ac.rw
RPH20230588,Eric Habimana,,1999-12-24,0794165340,Information Technology,Level 4,2023,eric.habimana@rp.ac.rw
RPH20220589,David Kamanzi,Female,1998-07-14,0794720771,Software Engineering,L6,2022,david.kamanzi@rp.ac.rw
RPH20240590,David Habimana,m,2001-06-02,0781874606,Electronics,Level 4,2024,david.habimana@rp.ac.rw
RPH20240591,Sarah Niyibizi,m,1999-11-01,0796556810,Civil Engineering,Level 6,2024,sarah.niyibizi@rp.ac.rw
RPH20240592,Patrick Habimana,Female,1999-02-05,0781688519,Civil Engineering,L6,2024,patrick.habimana@rp.ac.rw
RPH20250593,Sarah Uwase,Female,2000-01-05,0726827390,Electronics,Level 5,2025,sarah.uwase@rp.ac.rw
RPH20220594,Joseph Uwase,Male,2000-05-02,0784190874,Information Technology,Level 5,2022,joseph.uwase@rp.ac.rw
RPH20250595,Patrick Iradukunda,,2002-04-06,,Electronics,Level 6,2025,patrick.iradukunda@rp.ac.rw
RPH20240596,MARIE NSHIMIYIMANA,f,2002-12-09,0794756912,Software Engineering,L6,2024,marie.nshimiyimana@rp.ac.rw
RPH20220597,Sarah Mugisha,Female,2001-09-04,,Mechanical Engineering,L6,2022,sarah.mugisha@rp.ac.rw
RPH20230598,Alice Niyibizi,,2002-06-02,0786964017,Civil Engineering,Level 5,2023,alice.niyibizi@rp.ac.rw
RPH20220599,Alice Mutabazi,,2002-11-21,0798418631,Electronics,L5,2022,alice.mutabazi@rp.ac.rw
RPH20250600,Patrick Iradukunda,m,2005-02-16,0793954644,Computer Science,L5,2025,patrick.iradukunda@rp.ac.rw
RPH20250601,Benjamin Mukamana,Female,1999-07-08,0732681644,Electronics,L4,2025,benjamin.mukamana@rp.ac.rw
RPH20220602,Diane Nshimiyimana,M,1999-05-05,0781157641,Information Technology,Level 5,2022,diane.nshimiyimana@rp.ac.rw
RPH20250603,emmanuel mugisha,Male,2005-03-08,,Civil Engineering,Level 5,2025,emmanuel.mugisha@rp.ac.rw
RPH20250604,Joseph Mukamana,Male,,0798166143,Mechanical Engineering,Level 6,2025,joseph.mukamana@rp.ac.rw
RPH20220605,Claude Iradukunda,,1999-04-04,0726994631,Computer Science,Level 5,2022,claude.iradukunda@rp.ac.rw
RPH20230606,Francine Mutabazi,Male,2003-10-06,0796059400,Software Engineering,Level 6,2023,francine.mutabazi@rp.ac.rw
RPH20220607,  Kevine Gasana  ,M,2000-11-05,0738494305,Software Engineering,L6,2022,..kevine.gasana..@rp.ac.rw
RPH20230608,Eric Tuyisenge,Male,2003-06-16,0736594616,Civil Engineering,Level 5,2023,eric.tuyisenge@rp.ac.rw
RPH20250609,  alice mutabazi  ,Female,2004-09-19,0792463815,Civil Engineering,L5,2025,..alice.mutabazi..@rp.ac.rw
RPH20220610,Patrick Gasana,M,2003-03-10,0735068431,Mechanical Engineering,Level 4,2022,patrick.gasana@rp.ac.rw
RPH20220611,Grace Uwamahoro,,1999-11-19,,Computer Science,Level 4,2022,grace.uwamahoro@rp.ac.rw
RPH20230612,Beatrice Niyibizi,Male,2000-12-17,0728888386,Software Engineering,L4,2023,beatrice.niyibizi@rp.ac.rw
RPH20220613,Benjamin Ntawukuriryayo,Male,1998-07-27,0735329433,Computer Science,L5,2022,benjamin.ntawukuriryayo@rp.ac.rw
RPH20230614,Kevine Mutabazi,,2001-07-06,0788859053,Computer Science,Level 6,2023,kevine.mutabazi@rp.ac.rw
RPH20250615,Alice Ntawukuriryayo,Female,1999-02-12,0721470581,Computer Science,L6,2025,alice.ntawukuriryayo@rp.ac.rw
RPH20230616,marie uwamahoro,Female,1998-04-09,0789116934,Software Engineering,Level 4,2023,marie.uwamahoro@rp.ac.rw
RPH20230617,benjamin niyonzima,m,2003-03-23,0727833134,Electronics,L4,2023,benjamin.niyonzima@rp.ac.rw
RPH20240618,Eric Tuyisenge,Male,2005-02-21,0794617959,Mechanical Engineering,Level 5,2024,eric.tuyisenge@rp.ac.rw
RPH20240619,Joseph Habimana,,2003-05-12,0731671305,Information Technology,Level 4,2024,joseph.habimana@rp.ac.rw
RPH20220620,Diane Uwase,M,2002-09-28,0789370358,Software Engineering,L6,2022,diane.uwase@rp.ac.rw
RPH20220621,Diane Iradukunda,F,2005-05-16,0733356313,Electronics,Level 6,2022,diane.iradukunda@rp.ac.rw
RPH20230622,Marie Iradukunda,,2003-06-03,0735409512,Mechanical Engineering,L4,2023,marie.iradukunda@rp.ac.rw
RPH20230623,  Samuel Mugisha  ,F,2000-10-13,0797513301,Electronics,L5,2023,..samuel.mugisha..@rp.ac.rw
RPH20220624,David Iradukunda,,2001-07-11,,Software Engineering,Level 5,2022,david.iradukunda@rp.ac.rw
RPH20230625,Joseph Uwamahoro,,2001-06-19,,Electronics,L5,2023,joseph.uwamahoro@rp.ac.rw
RPH20220626,Joseph Niyonzima,,2000-02-05,,Civil Engineering,L6,2022,joseph.niyonzima@rp.ac.rw
RPH20230627,Beatrice Uwase,M,2004-06-25,0796859883,Mechanical Engineering,Level 6,2023,beatrice.uwase@rp.ac.rw
RPH20250628,David Uwamahoro,M,2001-02-24,0796431331,Software Engineering,Level 6,2025,david.uwamahoro@rp.ac.rw
RPH20250629,Marie Habimana,f,1998-08-27,0732634873,Information Technology,L5,2025,marie.habimana@rp.ac.rw
RPH20240630,Benjamin Gasana,Female,1998-06-27,0726150025,Electronics,L6,2024,benjamin.gasana@rp.ac.rw
RPH20240631,Aline Iradukunda,,2003-02-06,0723967808,Mechanical Engineering,Level 4,2024,aline.iradukunda@rp.ac.rw
RPH20240632,Beatrice Niyonzima,F,1999-02-21,,Computer Science,Level 5,2024,beatrice.niyonzima@rp.ac.rw
RPH20220633,Patrick Gasana,f,2001-04-25,0732921009,Electronics,Level 6,2022,patrick.gasana@rp.ac.rw
RPH20250634,Beatrice Mugisha,M,2001-09-10,0726157260,COMPUTER SCIENCE,L6,2025,beatrice.mugisha@rp.ac.rw
RPH20240635,Marie Tuyisenge,m,2004-04-18,0797598776,Electronics,L5,2024,marie.tuyisenge@rp.ac.rw
RPH20250636,Diane Mugisha,m,2004-04-04,0799460029,Software Engineering,L5,2025,diane.mugisha@rp.ac.rw
RPH20240637,ALINE NIYONZIMA,Female,1998-07-01,0791466714,Electronics,L6,2024,aline.niyonzima@rp.ac.rw
RPH20230638,  Emmanuel Mugisha  ,Female,2001-05-07,0797343582,Computer Science,Level 5,2023,..emmanuel.mugisha..@rp.ac.rw
RPH20220639,Claude Uwase,F,1999-02-05,0792556542,Computer Science,L4,2022,claude.uwase@rp.ac.rw
RPH20250640,Grace Mukamana,F,1999-04-22,0728564486,Mechanical Engineering,L4,2025,grace.mukamana@rp.ac.rw
RPH20220641,emmanuel niyonzima,m,2005-10-20,0799753488,Civil Engineering,L5,2022,emmanuel.niyonzima@rp.ac.rw
RPH20240642,Emmanuel Uwase,F,1998-06-05,0795489424,Mechanical Engineering,Level 6,2024,emmanuel.uwase@rp.ac.rw
RPH20250643,Diane Iradukunda,,2004-04-09,0727590525,Information Technology,Level 4,2025,diane.iradukunda@rp.ac.rw
RPH20250644,Patrick Iradukunda,,2002-06-20,0738202676,Electronics,L4,2025,patrick.iradukunda@rp.ac.rw
RPH20240645,Grace Tuyisenge,,2006-06-13,,Computer Science,L6,2024,grace.tuyisenge@rp.ac.rw
RPH20240646,Samuel Iradukunda,Male,1999-01-11,0724586506,Electronics,L5,2024,samuel.iradukunda@rp.ac.rw
