Student_ID,Full_Name,Gender,DOB,Phone,Program,Level,Intake_Year,Email,Campus_ID,Campus_Name,Source_Campus_File,Upload_Date
RPK20231205,Marie Gasana,Unknown,2006-11-04,728406654.0,Information Technology,Level 4,2023,marie.gasana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20221204,Kevine Mugisha,Male,2006-05-23,793312884.0,Software Engineering,Level 4,2022,kevine.mugisha@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251203,David Gasana,Unknown,2005-01-06,738571172.0,Information Technology,Level 5,2025,david.gasana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20241202,Patrick Kamanzi,Male,2000-09-05,737152249.0,Mechanical Engineering,Level 5,2024,patrick.kamanzi@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20221201,Marie Mugisha,Male,2005-02-09,725500784.0,Mechanical Engineering,Level 5,2022,marie.mugisha@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20231200,Samuel Mutabazi,Male,2000-04-06,784921109.0,Software Engineering,Level 5,2023,samuel.mutabazi@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251199,David Niyonzima,Unknown,1998-12-10,734287389.0,Mechanical Engineering,Level 4,2025,david.niyonzima@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20241198,Diane Ntawukuriryayo,Female,2004-07-07,721982221.0,Electronics,Level 6,2024,diane.ntawukuriryayo@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20241196,Kevine Ntawukuriryayo,Female,2004-05-22,727278031.0,Mechanical Engineering,Level 6,2024,kevine.ntawukuriryayo@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20221186,Aline Habimana,Male,2003-04-02,785412307.0,Electronics,Level 6,2022,aline.habimana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251195,Beatrice Tuyisenge,Female,2005-09-14,781574502.0,Electronics,Level 4,2025,beatrice.tuyisenge@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20221194,Diane Ntawukuriryayo,Female,2001-07-19,794040934.0,Civil Engineering,Level 4,2022,diane.ntawukuriryayo@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20221193,David Iradukunda,Unknown,2004-05-09,792832388.0,Information Technology,Level 5,2022,david.iradukunda@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20231192,Marie Mugisha,Female,2003-04-20,785302700.0,Computer Science,Level 4,2023,marie.mugisha@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20241191,Emmanuel Tuyisenge,Male,2005-12-01,,Software Engineering,Level 4,2024,emmanuel.tuyisenge@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20231190,Sarah Mugisha,Unknown,2006-05-14,726871620.0,Software Engineering,Level 5,2023,sarah.mugisha@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20241189,David Uwase,Female,1998-03-27,727571008.0,Computer Science,Level 5,2024,david.uwase@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20231188,Emmanuel Niyibizi,Unknown,2005-09-10,786065958.0,Mechanical Engineering,Level 5,2023,emmanuel.niyibizi@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251187,Alice Habimana,Male,2002-05-18,721070377.0,Civil Engineering,Level 6,2025,alice.habimana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20221256,Patrick Niyibizi,Male,2000-11-22,793484921.0,Computer Science,Level 4,2022,patrick.niyibizi@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20221257,Emmanuel Uwase,Female,2006-04-19,737400055.0,Information Technology,Level 5,2022,emmanuel.uwase@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20221258,Sarah Uwamahoro,Unknown,2002-11-10,736702869.0,Mechanical Engineering,Level 4,2022,sarah.uwamahoro@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20221318,Patrick Mukamana,Female,2006-05-05,734951587.0,Mechanical Engineering,Level 5,2022,patrick.mukamana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20241327,Kevine Uwase,Male,1999-01-21,791370813.0,Software Engineering,Level 4,2024,..kevine.uwase..@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251326,Samuel Nshimiyimana,Unknown,2005-01-09,731681673.0,Software Engineering,Level 5,2025,samuel.nshimiyimana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20241325,Diane Ntawukuriryayo,Male,2004-12-05,735011322.0,Mechanical Engineering,Level 5,2024,diane.ntawukuriryayo@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20231324,Claude Niyonzima,Unknown,2004-01-09,799674087.0,Information Technology,Level 5,2023,claude.niyonzima@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251323,Patrick Iradukunda,Male,2002-11-19,722990048.0,Software Engineering,Level 4,2025,patrick.iradukunda@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20221322,Aline Uwase,Female,2001-11-20,797445598.0,Computer Science,Level 4,2022,aline.uwase@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251321,Benjamin Nshimiyimana,Female,1998-03-04,788524966.0,Electronics,Level 5,2025,..benjamin.nshimiyimana..@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20241319,Diane Kamanzi,Unknown,1998-09-25,797006957.0,Civil Engineering,Level 4,2024,diane.kamanzi@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20231329,Diane Uwamahoro,Male,1998-01-07,794116811.0,Civil Engineering,Level 4,2023,diane.uwamahoro@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251316,Eric Niyibizi,Unknown,2005-03-23,733904779.0,Information Technology,Level 4,2025,..eric.niyibizi..@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251315,Benjamin Niyibizi,Female,2000-07-19,788299974.0,Software Engineering,Level 4,2025,benjamin.niyibizi@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251314,Kevine Uwamahoro,Unknown,2000-08-12,727376801.0,Civil Engineering,Level 4,2025,kevine.uwamahoro@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20231313,Aline Habimana,Female,2003-06-14,793577284.0,Mechanical Engineering,Level 6,2023,aline.habimana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20241312,Alice Mukamana,Male,2006-01-16,796635779.0,Electronics,Level 4,2024,..alice.mukamana..@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251311,Patrick Niyibizi,Female,2000-01-01,,Mechanical Engineering,Level 5,2025,patrick.niyibizi@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20241310,Samuel Nshimiyimana,Unknown,1999-10-28,798507580.0,Software Engineering,Level 4,2024,samuel.nshimiyimana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20241309,Alice Niyibizi,Female,1999-06-19,731463573.0,Mechanical Engineering,Level 5,2024,alice.niyibizi@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251308,Emmanuel Niyibizi,Male,1999-02-17,738400552.0,Computer Science,Level 5,2025,emmanuel.niyibizi@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20221328,Claude Mukamana,Male,2005-06-04,783005405.0,Civil Engineering,Level 4,2022,claude.mukamana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251330,Joseph Niyonzima,Female,1998-01-22,728846291.0,Software Engineering,Level 6,2025,..joseph.niyonzima..@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20221306,Eric Habimana,Female,2004-07-28,732818101.0,Software Engineering,Level 6,2022,eric.habimana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20231342,Beatrice Niyibizi,Unknown,2002-08-21,796869774.0,Electronics,Level 4,2023,..beatrice.niyibizi..@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251351,Diane Tuyisenge,Male,2003-08-25,726521427.0,Civil Engineering,Level 6,2025,..diane.tuyisenge..@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251350,Claude Nshimiyimana,Unknown,2000-01-01,,Mechanical Engineering,Level 5,2025,claude.nshimiyimana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20231349,Marie Kamanzi,Male,2000-06-18,737218275.0,Mechanical Engineering,Level 4,2023,marie.kamanzi@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20221348,Sarah Uwamahoro,Unknown,1999-05-26,797440130.0,Software Engineering,Level 4,2022,sarah.uwamahoro@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20231347,Aline Mutabazi,Female,2002-07-17,786770898.0,Computer Science,Level 4,2023,aline.mutabazi@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20231346,Joseph Habimana,Unknown,2005-12-15,,Civil Engineering,Level 5,2023,joseph.habimana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251345,Sarah Mukamana,Unknown,2001-07-03,794809282.0,Software Engineering,Level 4,2025,sarah.mukamana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20221344,Kevine Mugisha,Unknown,2006-09-16,795038884.0,Electronics,Level 6,2022,kevine.mugisha@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20241343,Eric Iradukunda,Female,1999-03-07,794885381.0,Information Technology,Level 5,2024,eric.iradukunda@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20221341,Joseph Ntawukuriryayo,Female,2003-04-11,794754931.0,Civil Engineering,Level 6,2022,joseph.ntawukuriryayo@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20241331,Aline Kamanzi,Female,2002-03-21,732716312.0,Mechanical Engineering,Level 4,2024,aline.kamanzi@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251340,Emmanuel Kamanzi,Female,2003-01-15,781428540.0,Mechanical Engineering,Level 5,2025,emmanuel.kamanzi@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20231339,Joseph Uwase,Male,2000-01-01,734253897.0,Software Engineering,Level 6,2023,joseph.uwase@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20241338,Francine Mutabazi,Female,1999-12-01,,Computer Science,Level 5,2024,francine.mutabazi@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251337,Aline Habimana,Male,2005-07-14,794223539.0,Information Technology,Level 4,2025,aline.habimana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20241336,Grace Nshimiyimana,Male,2001-08-20,795856511.0,Mechanical Engineering,Level 4,2024,grace.nshimiyimana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251335,Jean Mutabazi,Unknown,1999-08-01,799758437.0,Electronics,Level 4,2025,jean.mutabazi@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20241334,Marie Mugisha,Female,2001-11-19,725427891.0,Civil Engineering,Level 4,2024,marie.mugisha@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20231333,Joseph Niyonzima,Female,1998-05-25,733168093.0,Civil Engineering,Level 5,2023,joseph.niyonzima@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20241332,Aline Mugisha,Male,2001-09-13,725312354.0,Mechanical Engineering,Level 6,2024,aline.mugisha@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20231307,Aline Mutabazi,Male,2005-07-08,722476219.0,Information Technology,Level 6,2023,aline.mutabazi@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20231305,Marie Niyonzima,Female,2004-09-02,791834861.0,Computer Science,Level 4,2023,..marie.niyonzima..@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251259,Samuel Mukamana,Female,2006-12-17,738498730.0,Civil Engineering,Level 5,2025,samuel.mukamana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20231270,Grace Mugisha,Female,2005-03-26,799089936.0,Electronics,Level 4,2023,grace.mugisha@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251279,Grace Niyonzima,Male,2001-09-12,792676642.0,Electronics,Level 4,2025,grace.niyonzima@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20221278,Samuel Mukamana,Male,2004-12-26,799233365.0,Mechanical Engineering,Level 6,2022,..samuel.mukamana..@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20231277,Grace Gasana,Female,2003-02-28,737478713.0,Mechanical Engineering,Level 6,2023,grace.gasana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20221276,Beatrice Gasana,Male,2005-05-22,791446980.0,Information Technology,Level 4,2022,beatrice.gasana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20231275,Benjamin Habimana,Female,1998-01-13,796527587.0,Computer Science,Level 6,2023,benjamin.habimana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251274,Beatrice Kamanzi,Male,2004-06-17,786044025.0,Software Engineering,Level 4,2025,beatrice.kamanzi@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251273,Kevine Niyibizi,Male,2001-02-10,738658448.0,Mechanical Engineering,Level 6,2025,kevine.niyibizi@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20241272,Marie Niyonzima,Female,2006-02-25,721895050.0,Computer Science,Level 4,2024,marie.niyonzima@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20231271,Jean Habimana,Male,2004-02-21,732189948.0,Computer Science,Level 6,2023,..jean.habimana..@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20221269,Beatrice Nshimiyimana,Unknown,1999-07-25,789115514.0,Mechanical Engineering,Level 4,2022,beatrice.nshimiyimana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20231281,Francine Mukamana,Male,1999-05-13,787631368.0,Electronics,Level 4,2023,francine.mukamana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20241268,Grace Habimana,Female,2002-01-26,721272495.0,Information Technology,Level 5,2024,grace.habimana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251267,Samuel Habimana,Male,2000-07-21,733974122.0,Computer Science,Level 4,2025,samuel.habimana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20241266,Beatrice Niyonzima,Male,2000-01-12,729260129.0,Electronics,Level 5,2024,beatrice.niyonzima@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20231265,Patrick Iradukunda,Female,2006-02-17,729670121.0,Electronics,Level 5,2023,patrick.iradukunda@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251264,Francine Nshimiyimana,Female,2005-07-19,797598230.0,Civil Engineering,Level 6,2025,..francine.nshimiyimana..@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20221263,Samuel Gasana,Unknown,2004-08-07,729942007.0,Information Technology,Level 5,2022,..samuel.gasana..@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20241262,Samuel Uwamahoro,Female,2005-11-05,731486948.0,Mechanical Engineering,Level 5,2024,samuel.uwamahoro@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20221261,Grace Uwamahoro,Female,2001-07-18,739379756.0,Software Engineering,Level 6,2022,grace.uwamahoro@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20241260,Kevine Uwamahoro,Female,2001-09-13,,Computer Science,Level 5,2024,..kevine.uwamahoro..@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20241280,Marie Habimana,Unknown,2003-03-27,,Mechanical Engineering,Level 4,2024,marie.habimana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20231282,Emmanuel Tuyisenge,Male,2005-07-01,725698628.0,Civil Engineering,Level 5,2023,emmanuel.tuyisenge@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251304,Diane Ntawukuriryayo,Male,2003-02-26,799284005.0,Civil Engineering,Level 5,2025,diane.ntawukuriryayo@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20231303,Samuel Niyonzima,Unknown,2000-03-06,739073609.0,Software Engineering,Level 6,2023,samuel.niyonzima@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251302,Emmanuel Iradukunda,Female,2002-02-19,796003230.0,Software Engineering,Level 5,2025,emmanuel.iradukunda@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251301,Emmanuel Habimana,Female,1998-06-13,731583170.0,Civil Engineering,Level 5,2025,emmanuel.habimana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251300,Sarah Niyonzima,Male,1998-06-15,792848698.0,Software Engineering,Level 4,2025,..sarah.niyonzima..@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251299,Benjamin Niyonzima,Female,2003-06-02,795969799.0,Civil Engineering,Level 6,2025,benjamin.niyonzima@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251298,Emmanuel Uwase,Unknown,1999-12-12,792925603.0,Computer Science,Level 6,2025,emmanuel.uwase@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251297,Aline Tuyisenge,Female,2000-01-01,799128044.0,Information Technology,Level 4,2025,aline.tuyisenge@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20221296,Diane Ntawukuriryayo,Male,2000-01-01,732687607.0,Software Engineering,Level 6,2022,diane.ntawukuriryayo@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251295,Francine Niyibizi,Male,1999-08-22,721689167.0,Electronics,Level 6,2025,francine.niyibizi@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20231293,Patrick Mugisha,Female,2003-09-20,799381977.0,Civil Engineering,Level 5,2023,patrick.mugisha@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20241283,Joseph Mugisha,Male,2004-07-20,795697055.0,Electronics,Level 4,2024,joseph.mugisha@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251292,Samuel Nshimiyimana,Unknown,2000-07-11,723567803.0,Electronics,Level 5,2025,samuel.nshimiyimana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20241291,Joseph Nshimiyimana,Female,2002-09-28,725534821.0,Electronics,Level 4,2024,joseph.nshimiyimana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251289,Jean Mugisha,Male,2005-10-19,789326620.0,Software Engineering,Level 5,2025,..jean.mugisha..@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20241288,Kevine Niyibizi,Female,2006-01-08,726868967.0,Mechanical Engineering,Level 4,2024,kevine.niyibizi@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20221287,Jean Niyonzima,Male,1999-07-24,,Civil Engineering,Level 4,2022,..jean.niyonzima..@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20221286,Alice Mukamana,Unknown,1998-09-24,724959238.0,Mechanical Engineering,Level 4,2022,alice.mukamana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20221285,Joseph Mutabazi,Female,2001-03-13,723299810.0,Information Technology,Level 6,2022,joseph.mutabazi@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20251284,Jean Nshimiyimana,Unknown,2003-06-17,789132335.0,Software Engineering,Level 5,2025,jean.nshimiyimana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20230775,Alice Nshimiyimana,Female,1998-10-20,729079175.0,Electronics,Level 6,2023,alice.nshimiyimana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20230773,Patrick Nshimiyimana,Female,2000-03-16,729145270.0,Mechanical Engineering,Level 4,2023,patrick.nshimiyimana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20230001,Alice Mutabazi,Male,2004-04-12,794857977.0,Civil Engineering,Level 5,2023,alice.mutabazi@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20220290,Jean Iradukunda,Unknown,1999-03-14,792540798.0,Civil Engineering,Level 6,2022,jean.iradukunda@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20220264,Jean Niyonzima,Female,2001-08-24,793501205.0,Electronics,Level 6,2022,jean.niyonzima@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20250263,Eric Mukamana,Unknown,2002-08-27,734737410.0,Civil Engineering,Level 6,2025,eric.mukamana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20240262,Diane Tuyisenge,Male,1998-07-08,,Computer Science,Level 6,2024,diane.tuyisenge@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20230261,David Iradukunda,Male,2003-08-10,725383829.0,Electronics,Level 6,2023,david.iradukunda@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20230260,Emmanuel Ntawukuriryayo,Unknown,2005-11-07,732815632.0,Mechanical Engineering,Level 4,2023,emmanuel.ntawukuriryayo@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20220259,David Gasana,Male,2000-09-11,727186519.0,Electronics,Level 5,2022,david.gasana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20250258,Patrick Gasana,Female,2001-04-28,736141842.0,Computer Science,Level 4,2025,patrick.gasana@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20220257,Grace Uwase,Male,2005-10-04,733795164.0,Information Technology,Level 5,2022,grace.uwase@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20250256,Francine Ntawukuriryayo,Unknown,2002-06-27,727712104.0,Computer Science,Level 5,2025,francine.ntawukuriryayo@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20220254,Grace Uwase,Unknown,2000-07-06,722153216.0,Electronics,Level 6,2022,grace.uwase@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
RPK20250253,Francine Uwamahoro,Female,2004-04-07,725550341.0,Information Technology,Level 4,2025,francine.uwamahoro@rp.ac.rw,RPK,Rwanda Polytechnic Kigali,kigali/students.csv,2026-02-12 17:11:57
